business_id,business_name,category,location,cluster,latitude,longitude,price_level,business_age_years,is_our_business,date,rating,review_count,monthly_reviews,sentiment_score,response_rate,response_time_hours,service_score,value_score,website_visits,social_engagement,engagement_rate,repeat_customer_rate,review_velocity,rating_momentum,review_growth_rate,relative_rating,relative_review_volume,relative_sentiment,market_share_estimate,competitive_score,year,month,quarter,month_name
BIZ_042,Amber Sip,Cafe,Rajendranagar,South,17.38411,78.404617,2,6.1,False,2026-02-01,4.44,165,4,0.873,0.628,7.1,4.2,4.82,271,56,0.0722,0.405,0.66,0.09,-0.3333,1.0836,0.122,1.6341,0.000813,53.4,2026,2,1,Feb 2026
BIZ_042,Amber Sip,Cafe,Rajendranagar,South,17.38411,78.404617,2,6.2,False,2026-03-01,4.46,170,5,0.763,0.494,5.2,4.26,4.36,307,37,0.0367,0.41,0.81,0.02,0.25,1.085,0.1508,1.3714,0.001005,48.0,2026,3,1,Mar 2026
BIZ_042,Amber Sip,Cafe,Rajendranagar,South,17.38411,78.404617,2,6.2,False,2026-04-01,4.4,174,4,0.844,0.522,3.5,4.37,4.3,188,36,0.0359,0.514,0.65,-0.06,-0.2,1.0658,0.1397,1.5568,0.000931,48.4,2026,4,2,Apr 2026
BIZ_042,Amber Sip,Cafe,Rajendranagar,South,17.38411,78.404617,2,6.3,False,2026-05-01,4.47,179,5,0.807,0.527,7.5,4.13,4.68,242,25,0.0321,0.513,0.79,0.07,0.25,1.0864,0.1783,1.4788,0.001188,45.6,2026,5,2,May 2026
BIZ_042,Amber Sip,Cafe,Rajendranagar,South,17.38411,78.404617,2,6.4,False,2026-06-01,4.34,182,3,0.686,0.679,2.2,4.18,4.32,258,41,0.0326,0.435,0.47,-0.13,-0.4,1.057,0.1144,1.2527,0.000762,42.8,2026,6,2,Jun 2026
BIZ_043,Happy Aroma House,Bakery & Cafe,Begumpet,Central,17.41931,78.484309,3,4.6,False,2025-01-01,4.1,2961,35,0.592,0.575,3.8,4.01,3.86,384,42,0.0217,0.497,7.61,0.0,0.0,1.0077,1.0052,1.1115,0.006701,40.6,2025,1,1,Jan 2025
BIZ_043,Happy Aroma House,Bakery & Cafe,Begumpet,Central,17.41931,78.484309,3,4.7,False,2025-02-01,4.13,3033,72,0.548,0.628,4.3,4.05,3.92,311,67,0.0634,0.438,15.32,0.03,1.0571,1.0112,2.1757,1.0366,0.014504,44.4,2025,2,1,Feb 2025
BIZ_043,Happy Aroma House,Bakery & Cafe,Begumpet,Central,17.41931,78.484309,3,4.8,False,2025-03-01,4.25,3079,46,0.561,0.487,7.0,4.0,3.87,363,64,0.0932,0.424,9.58,0.12,-0.3611,1.0358,1.3985,1.0729,0.009323,46.7,2025,3,1,Mar 2025
BIZ_043,Happy Aroma House,Bakery & Cafe,Begumpet,Central,17.41931,78.484309,3,4.8,False,2025-04-01,4.2,3138,59,0.673,0.337,5.7,3.37,4.01,295,82,0.0311,0.38,12.29,-0.05,0.2826,1.0181,1.794,1.269,0.01196,38.9,2025,4,2,Apr 2025
BIZ_043,Happy Aroma House,Bakery & Cafe,Begumpet,Central,17.41931,78.484309,3,4.9,False,2025-05-01,4.22,3190,52,0.641,0.575,2.8,4.32,3.92,356,45,0.022,0.469,10.61,0.02,-0.1186,1.0243,1.8178,1.2181,0.012118,40.5,2025,5,2,May 2025
BIZ_043,Happy Aroma House,Bakery & Cafe,Begumpet,Central,17.41931,78.484309,3,5.0,False,2025-06-01,4.18,3229,39,0.582,0.43,3.5,4.35,4.16,247,76,0.0533,0.407,7.8,-0.04,-0.25,1.0223,1.3955,1.096,0.009303,43.8,2025,6,2,Jun 2025
BIZ_043,Happy Aroma House,Bakery & Cafe,Begumpet,Central,17.41931,78.484309,3,5.1,False,2025-07-01,4.14,3283,54,0.56,0.56,10.4,4.11,3.99,134,34,0.0957,0.438,10.59,-0.04,0.3846,1.0177,2.2302,1.0468,0.014868,49.5,2025,7,3,Jul 2025
BIZ_043,Happy Aroma House,Bakery & Cafe,Begumpet,Central,17.41931,78.484309,3,5.2,False,2025-08-01,4.19,3291,8,0.473,0.621,4.2,4.05,3.65,347,68,0.0211,0.502,1.54,0.05,-0.8519,1.0375,0.3235,0.8773,0.002156,33.9,2025,8,3,Aug 2025
BIZ_043,Happy Aroma House,Bakery & Cafe,Begumpet,Central,17.41931,78.484309,3,5.3,False,2025-09-01,3.99,3371,80,0.651,0.352,8.7,3.62,3.69,279,69,0.0241,0.467,15.09,-0.2,9.0,0.9911,2.7466,1.2188,0.018311,46.2,2025,9,3,Sep 2025
BIZ_043,Happy Aroma House,Bakery & Cafe,Begumpet,Central,17.41931,78.484309,3,5.3,False,2025-10-01,4.08,3436,65,0.657,0.37,5.2,4.13,3.76,235,73,0.0311,0.457,12.26,0.09,-0.1875,1.0133,2.2347,1.2298,0.014898,41.1,2025,10,4,Oct 2025
BIZ_043,Happy Aroma House,Bakery & Cafe,Begumpet,Central,17.41931,78.484309,3,5.4,False,2025-11-01,4.1,3477,41,0.634,0.518,3.7,4.07,4.05,261,81,0.0321,0.477,7.59,0.02,-0.3692,1.0178,1.3155,1.1651,0.00877,39.5,2025,11,4,Nov 2025
BIZ_043,Happy Aroma House,Bakery & Cafe,Begumpet,Central,17.41931,78.484309,3,5.5,False,2025-12-01,4.12,3545,68,0.582,0.48,16.2,3.48,3.99,284,57,0.0224,0.52,12.36,0.02,0.6585,1.0185,2.0816,1.0747,0.013878,38.1,2025,12,4,Dec 2025
BIZ_043,Happy Aroma House,Bakery & Cafe,Begumpet,Central,17.41931,78.484309,3,5.6,False,2026-01-01,4.08,3592,47,0.583,0.554,9.1,3.91,3.94,316,42,0.0409,0.44,8.39,-0.04,-0.3088,0.9996,1.4397,1.0859,0.009598,39.9,2026,1,1,Jan 2026
BIZ_043,Happy Aroma House,Bakery & Cafe,Begumpet,Central,17.41931,78.484309,3,5.7,False,2026-02-01,4.11,3644,52,0.347,0.564,3.4,3.43,4.1,256,57,0.0295,0.498,9.12,0.03,0.1064,1.0031,1.5854,0.6495,0.010569,35.8,2026,2,1,Feb 2026
BIZ_043,Happy Aroma House,Bakery & Cafe,Begumpet,Central,17.41931,78.484309,3,5.8,False,2026-03-01,4.34,3689,45,0.473,0.624,5.6,4.24,4.54,224,36,0.0623,0.521,7.76,0.23,-0.1346,1.0558,1.3573,0.8502,0.009049,46.8,2026,3,1,Mar 2026
BIZ_043,Happy Aroma House,Bakery & Cafe,Begumpet,Central,17.41931,78.484309,3,5.8,False,2026-04-01,4.27,3743,54,0.534,0.426,6.3,4.01,3.99,284,77,0.0215,0.508,9.31,-0.07,0.2,1.0343,1.8859,0.985,0.012573,43.6,2026,4,2,Apr 2026
BIZ_043,Happy Aroma House,Bakery & Cafe,Begumpet,Central,17.41931,78.484309,3,5.9,False,2026-05-01,4.25,3795,52,0.766,0.721,2.0,3.54,4.25,336,48,0.0235,0.509,8.81,-0.02,-0.037,1.0329,1.8541,1.4037,0.01236,40.4,2026,5,2,May 2026
BIZ_043,Happy Aroma House,Bakery & Cafe,Begumpet,Central,17.41931,78.484309,3,6.0,False,2026-06-01,4.05,3857,62,0.522,0.559,4.1,3.91,4.07,175,37,0.0392,0.471,10.33,-0.2,0.1923,0.9864,2.3634,0.9532,0.015756,42.7,2026,6,2,Jun 2026
BIZ_044,Fresh Bake Works,Bakery & Cafe,Alwal,East,17.466731,78.508002,3,4.7,False,2025-01-01,4.12,136,4,0.7,0.469,5.4,4.37,3.9,182,54,0.0217,0.382,0.85,0.0,0.0,1.0126,0.1149,1.3143,0.000766,42.5,2025,1,1,Jan 2025
BIZ_044,Fresh Bake Works,Bakery & Cafe,Alwal,East,17.466731,78.508002,3,4.8,False,2025-02-01,4.41,142,6,0.684,0.502,5.0,4.36,4.2,298,59,0.0281,0.459,1.25,0.29,0.5,1.0798,0.1813,1.2938,0.001209,42.5,2025,2,1,Feb 2025
BIZ_044,Fresh Bake Works,Bakery & Cafe,Alwal,East,17.466731,78.508002,3,4.9,False,2025-03-01,4.39,147,5,0.688,0.593,7.1,4.61,4.23,185,66,0.0365,0.533,1.02,-0.02,-0.1667,1.0699,0.152,1.3158,0.001013,45.0,2025,3,1,Mar 2025
BIZ_044,Fresh Bake Works,Bakery & Cafe,Alwal,East,17.466731,78.508002,3,5.0,False,2025-04-01,4.43,151,4,0.708,0.489,6.6,4.05,4.54,244,46,0.0389,0.417,0.8,0.04,-0.2,1.0738,0.1216,1.335,0.000811,43.0,2025,4,2,Apr 2025
BIZ_044,Fresh Bake Works,Bakery & Cafe,Alwal,East,17.466731,78.508002,3,5.0,False,2025-05-01,4.51,157,6,0.636,0.689,7.1,4.23,3.7,147,36,0.049,0.429,1.2,0.08,0.5,1.0947,0.2097,1.2086,0.001398,47.6,2025,5,2,May 2025
BIZ_044,Fresh Bake Works,Bakery & Cafe,Alwal,East,17.466731,78.508002,3,5.1,False,2025-06-01,4.48,158,1,0.57,0.522,6.5,4.42,4.2,344,40,0.022,0.496,0.2,-0.03,-0.8333,1.0957,0.0358,1.0734,0.000239,39.8,2025,6,2,Jun 2025
BIZ_044,Fresh Bake Works,Bakery & Cafe,Alwal,East,17.466731,78.508002,3,5.2,False,2025-07-01,4.37,159,1,0.776,0.598,5.6,4.18,3.72,251,64,0.0428,0.4,0.19,-0.11,0.0,1.0743,0.0413,1.4505,0.000275,44.1,2025,7,3,Jul 2025
BIZ_044,Fresh Bake Works,Bakery & Cafe,Alwal,East,17.466731,78.508002,3,5.3,False,2025-08-01,4.27,161,2,0.752,0.395,5.7,4.21,4.06,230,27,0.0245,0.499,0.38,-0.1,1.0,1.0573,0.0809,1.3948,0.000539,42.7,2025,8,3,Aug 2025
BIZ_044,Fresh Bake Works,Bakery & Cafe,Alwal,East,17.466731,78.508002,3,5.4,False,2025-09-01,4.4,166,5,0.603,0.511,6.7,4.64,4.2,252,32,0.0278,0.531,0.93,0.13,1.5,1.0929,0.1717,1.1289,0.001144,43.9,2025,9,3,Sep 2025
BIZ_044,Fresh Bake Works,Bakery & Cafe,Alwal,East,17.466731,78.508002,3,5.5,False,2025-10-01,4.24,173,7,0.693,0.565,4.1,4.32,4.15,209,32,0.0354,0.497,1.27,-0.16,0.4,1.0531,0.2407,1.2972,0.001604,43.4,2025,10,4,Oct 2025
BIZ_044,Fresh Bake Works,Bakery & Cafe,Alwal,East,17.466731,78.508002,3,5.5,False,2025-11-01,4.31,177,4,0.74,0.676,4.0,4.46,3.75,275,45,0.0233,0.445,0.73,0.07,-0.4286,1.0699,0.1283,1.3598,0.000856,41.7,2025,11,4,Nov 2025
BIZ_044,Fresh Bake Works,Bakery & Cafe,Alwal,East,17.466731,78.508002,3,5.6,False,2025-12-01,4.46,183,6,0.672,0.511,4.3,3.84,4.05,292,61,0.0213,0.479,1.07,0.15,0.5,1.1026,0.1837,1.2409,0.001224,41.2,2025,12,4,Dec 2025
BIZ_044,Fresh Bake Works,Bakery & Cafe,Alwal,East,17.466731,78.508002,3,5.7,False,2026-01-01,4.55,188,5,0.765,0.526,22.0,3.45,4.17,320,46,0.032,0.487,0.88,0.09,-0.1667,1.1147,0.1532,1.425,0.001021,42.9,2026,1,1,Jan 2026
BIZ_044,Fresh Bake Works,Bakery & Cafe,Alwal,East,17.466731,78.508002,3,5.8,False,2026-02-01,4.45,194,6,0.747,0.478,10.2,3.92,4.33,205,59,0.0472,0.344,1.03,-0.1,0.2,1.086,0.1829,1.3982,0.00122,48.9,2026,2,1,Feb 2026
BIZ_044,Fresh Bake Works,Bakery & Cafe,Alwal,East,17.466731,78.508002,3,5.9,False,2026-03-01,4.52,198,4,0.75,0.666,5.4,4.37,4.31,211,50,0.0325,0.514,0.68,0.07,-0.3333,1.0996,0.1207,1.3481,0.000804,46.8,2026,3,1,Mar 2026
BIZ_044,Fresh Bake Works,Bakery & Cafe,Alwal,East,17.466731,78.508002,3,6.0,False,2026-04-01,4.51,206,8,0.643,0.606,2.5,4.36,4.56,146,46,0.024,0.501,1.33,-0.01,1.0,1.0925,0.2794,1.1861,0.001863,49.0,2026,4,2,Apr 2026
BIZ_044,Fresh Bake Works,Bakery & Cafe,Alwal,East,17.466731,78.508002,3,6.0,False,2026-05-01,4.43,211,5,0.744,0.479,5.1,4.23,4.18,267,40,0.0504,0.427,0.83,-0.08,-0.375,1.0767,0.1783,1.3634,0.001188,46.7,2026,5,2,May 2026
BIZ_044,Fresh Bake Works,Bakery & Cafe,Alwal,East,17.466731,78.508002,3,6.1,False,2026-06-01,4.42,215,4,0.608,0.355,5.3,4.38,4.06,166,31,0.0249,0.475,0.66,-0.01,-0.2,1.0765,0.1525,1.1103,0.001017,42.3,2026,6,2,Jun 2026
BIZ_045,Green Whisk,Cafe,Kondapur,West,17.446809,78.375949,1,1.2,False,2025-01-01,4.77,2181,207,0.643,0.389,5.0,4.15,4.78,267,65,0.0213,0.443,172.5,0.0,0.0,1.1723,5.9449,1.2072,0.039632,58.7,2025,1,1,Jan 2025
BIZ_045,Green Whisk,Cafe,Kondapur,West,17.446809,78.375949,1,1.3,False,2025-02-01,4.77,2309,128,0.727,0.575,3.7,4.4,5.0,240,50,0.0215,0.562,98.46,0.0,-0.3816,1.1679,3.8678,1.3751,0.025786,53.2,2025,2,1,Feb 2025
BIZ_045,Green Whisk,Cafe,Kondapur,West,17.446809,78.375949,1,1.4,False,2025-03-01,4.76,2472,163,0.778,0.386,14.5,4.44,5.0,341,54,0.0313,0.5,116.43,-0.01,0.2734,1.1601,4.9554,1.488,0.033036,60.4,2025,3,1,Mar 2025
BIZ_045,Green Whisk,Cafe,Kondapur,West,17.446809,78.375949,1,1.4,False,2025-04-01,4.74,2687,215,0.638,0.395,15.9,4.56,4.88,190,56,0.0243,0.462,153.57,-0.02,0.319,1.149,6.5376,1.203,0.043584,55.8,2025,4,2,Apr 2025
BIZ_045,Green Whisk,Cafe,Kondapur,West,17.446809,78.375949,1,1.5,False,2025-05-01,4.75,2778,91,0.715,0.687,6.8,4.27,5.0,262,44,0.0249,0.462,60.67,0.01,-0.5767,1.153,3.1811,1.3587,0.021207,49.9,2025,5,2,May 2025
BIZ_045,Green Whisk,Cafe,Kondapur,West,17.446809,78.375949,1,1.6,False,2025-06-01,4.7,2963,185,0.831,0.599,6.0,4.17,4.89,266,24,0.039,0.583,115.62,-0.05,1.033,1.1495,6.6198,1.5649,0.044132,61.8,2025,6,2,Jun 2025
BIZ_045,Green Whisk,Cafe,Kondapur,West,17.446809,78.375949,1,1.7,False,2025-07-01,4.73,3114,151,0.785,0.646,5.7,4.77,4.64,200,54,0.0502,0.475,88.82,0.03,-0.1838,1.1628,6.2362,1.4674,0.041575,63.9,2025,7,3,Jul 2025
BIZ_045,Green Whisk,Cafe,Kondapur,West,17.446809,78.375949,1,1.8,False,2025-08-01,4.69,3190,76,0.778,0.334,12.5,4.5,4.76,175,39,0.0524,0.493,42.22,-0.04,-0.4967,1.1613,3.0728,1.443,0.020485,55.9,2025,8,3,Aug 2025
BIZ_045,Green Whisk,Cafe,Kondapur,West,17.446809,78.375949,1,1.9,False,2025-09-01,4.68,3295,105,0.815,0.423,4.6,4.67,4.97,167,69,0.0311,0.456,55.26,-0.01,0.3816,1.1625,3.6049,1.5258,0.024033,53.7,2025,9,3,Sep 2025
BIZ_045,Green Whisk,Cafe,Kondapur,West,17.446809,78.375949,1,1.9,False,2025-10-01,4.8,3515,220,0.919,0.487,2.4,3.9,4.85,240,69,0.0385,0.469,115.79,0.12,1.0952,1.1922,7.5636,1.7203,0.050424,64.6,2025,10,4,Oct 2025
BIZ_045,Green Whisk,Cafe,Kondapur,West,17.446809,78.375949,1,2.0,False,2025-11-01,4.71,3681,166,0.756,0.441,7.1,4.92,5.0,237,38,0.0255,0.519,83.0,-0.09,-0.2455,1.1692,5.3262,1.3892,0.035508,57.2,2025,11,4,Nov 2025
BIZ_045,Green Whisk,Cafe,Kondapur,West,17.446809,78.375949,1,2.1,False,2025-12-01,4.67,3901,220,0.821,0.457,6.1,4.49,4.68,236,67,0.0456,0.466,104.76,-0.04,0.3253,1.1545,6.7347,1.5161,0.044898,62.9,2025,12,4,Dec 2025
BIZ_045,Green Whisk,Cafe,Kondapur,West,17.446809,78.375949,1,2.2,False,2026-01-01,4.81,4034,133,0.904,0.457,7.0,4.26,4.94,319,42,0.0698,0.425,60.45,0.14,-0.3955,1.1784,4.0739,1.6839,0.027159,67.0,2026,1,1,Jan 2026
BIZ_045,Green Whisk,Cafe,Kondapur,West,17.446809,78.375949,1,2.3,False,2026-02-01,4.71,4173,139,0.647,0.408,4.5,4.94,4.96,315,34,0.0421,0.45,60.43,-0.1,0.0451,1.1495,4.2378,1.2111,0.028252,59.5,2026,2,1,Feb 2026
BIZ_045,Green Whisk,Cafe,Kondapur,West,17.446809,78.375949,1,2.4,False,2026-03-01,4.92,4361,188,0.757,0.428,11.2,4.77,4.91,261,47,0.048,0.535,78.33,0.21,0.3525,1.1969,5.6706,1.3607,0.037804,64.9,2026,3,1,Mar 2026
BIZ_045,Green Whisk,Cafe,Kondapur,West,17.446809,78.375949,1,2.5,False,2026-04-01,4.71,4463,102,0.863,0.598,7.6,4.11,4.79,291,50,0.0404,0.511,40.8,-0.21,-0.4574,1.1409,3.5623,1.5919,0.023749,59.2,2026,4,2,Apr 2026
BIZ_045,Green Whisk,Cafe,Kondapur,West,17.446809,78.375949,1,2.5,False,2026-05-01,4.69,4667,204,0.682,0.517,13.4,4.67,5.0,178,51,0.0562,0.399,81.6,-0.02,1.0,1.1399,7.2736,1.2498,0.048491,62.7,2026,5,2,May 2026
BIZ_045,Green Whisk,Cafe,Kondapur,West,17.446809,78.375949,1,2.6,False,2026-06-01,4.74,4820,153,0.881,0.556,4.0,3.95,4.82,202,38,0.0417,0.433,58.85,0.05,-0.25,1.1545,5.8323,1.6088,0.038882,63.1,2026,6,2,Jun 2026
BIZ_046,Ivory Crumb,Restaurant & Cafe,Alwal,East,17.486463,78.5987,1,1.5,False,2025-01-01,4.29,545,33,0.565,0.535,7.2,4.17,4.8,236,55,0.0279,0.405,22.0,0.0,0.0,1.0543,0.9477,1.0608,0.006318,43.5,2025,1,1,Jan 2025
BIZ_046,Ivory Crumb,Restaurant & Cafe,Alwal,East,17.486463,78.5987,1,1.6,False,2025-02-01,4.27,575,30,0.48,0.555,2.6,4.11,4.53,326,83,0.0334,0.443,18.75,-0.02,-0.0909,1.0455,0.9065,0.9079,0.006044,37.0,2025,2,1,Feb 2025
BIZ_046,Ivory Crumb,Restaurant & Cafe,Alwal,East,17.486463,78.5987,1,1.7,False,2025-03-01,4.23,599,24,0.654,0.478,5.7,3.97,4.38,276,46,0.0563,0.506,14.12,-0.04,-0.2,1.0309,0.7296,1.2508,0.004864,43.2,2025,3,1,Mar 2025
BIZ_046,Ivory Crumb,Restaurant & Cafe,Alwal,East,17.486463,78.5987,1,1.8,False,2025-04-01,4.23,621,22,0.52,0.543,3.2,4.58,4.1,263,73,0.0398,0.452,12.22,0.0,-0.0833,1.0254,0.669,0.9805,0.00446,40.8,2025,4,2,Apr 2025
BIZ_046,Ivory Crumb,Restaurant & Cafe,Alwal,East,17.486463,78.5987,1,1.8,False,2025-05-01,4.27,658,37,0.532,0.39,8.3,3.9,3.91,169,41,0.0717,0.455,20.56,0.04,0.6818,1.0365,1.2934,1.0109,0.008623,47.5,2025,5,2,May 2025
BIZ_046,Ivory Crumb,Restaurant & Cafe,Alwal,East,17.486463,78.5987,1,1.9,False,2025-06-01,4.35,688,30,0.623,0.467,4.5,4.57,4.6,112,33,0.0269,0.485,15.79,0.08,-0.1892,1.0639,1.0735,1.1732,0.007156,43.1,2025,6,2,Jun 2025
BIZ_046,Ivory Crumb,Restaurant & Cafe,Alwal,East,17.486463,78.5987,1,2.0,False,2025-07-01,4.15,711,23,0.638,0.711,3.8,4.48,3.86,219,37,0.0211,0.483,11.5,-0.2,-0.2333,1.0202,0.9499,1.1926,0.006333,38.8,2025,7,3,Jul 2025
BIZ_046,Ivory Crumb,Restaurant & Cafe,Alwal,East,17.486463,78.5987,1,2.1,False,2025-08-01,4.21,729,18,0.501,0.758,3.1,4.21,4.0,203,41,0.0201,0.467,8.57,0.06,-0.2174,1.0425,0.7278,0.9292,0.004852,36.4,2025,8,3,Aug 2025
BIZ_046,Ivory Crumb,Restaurant & Cafe,Alwal,East,17.486463,78.5987,1,2.2,False,2025-09-01,4.14,754,25,0.627,0.39,6.9,3.59,4.38,263,48,0.0244,0.418,11.36,-0.07,0.3889,1.0283,0.8583,1.1739,0.005722,36.8,2025,9,3,Sep 2025
BIZ_046,Ivory Crumb,Restaurant & Cafe,Alwal,East,17.486463,78.5987,1,2.2,False,2025-10-01,4.12,773,19,0.544,0.388,2.7,4.22,4.0,241,61,0.0243,0.495,8.64,-0.02,-0.24,1.0233,0.6532,1.0183,0.004355,36.4,2025,10,4,Oct 2025
BIZ_046,Ivory Crumb,Restaurant & Cafe,Alwal,East,17.486463,78.5987,1,2.3,False,2025-11-01,4.11,791,18,0.759,0.491,3.3,3.96,4.29,191,55,0.0306,0.464,7.83,-0.01,-0.0526,1.0203,0.5775,1.3948,0.00385,40.4,2025,11,4,Nov 2025
BIZ_046,Ivory Crumb,Restaurant & Cafe,Alwal,East,17.486463,78.5987,1,2.4,False,2025-12-01,4.25,813,22,0.524,0.558,9.7,3.6,4.4,296,54,0.0347,0.487,9.17,0.14,0.2222,1.0507,0.6735,0.9676,0.00449,37.8,2025,12,4,Dec 2025
BIZ_046,Ivory Crumb,Restaurant & Cafe,Alwal,East,17.486463,78.5987,1,2.5,False,2026-01-01,3.99,840,27,0.662,0.54,2.9,4.16,4.43,272,70,0.0216,0.457,10.8,-0.26,0.2273,0.9775,0.827,1.2331,0.005514,37.4,2026,1,1,Jan 2026
BIZ_046,Ivory Crumb,Restaurant & Cafe,Alwal,East,17.486463,78.5987,1,2.6,False,2026-02-01,4.25,885,45,0.655,0.366,7.9,4.27,4.61,251,100,0.0224,0.448,17.31,0.26,0.6667,1.0372,1.372,1.226,0.009146,46.6,2026,2,1,Feb 2026
BIZ_046,Ivory Crumb,Restaurant & Cafe,Alwal,East,17.486463,78.5987,1,2.7,False,2026-03-01,4.17,917,32,0.554,0.535,9.1,3.59,4.39,266,56,0.0223,0.514,11.85,-0.08,-0.2889,1.0145,0.9652,0.9958,0.006435,36.0,2026,3,1,Mar 2026
BIZ_046,Ivory Crumb,Restaurant & Cafe,Alwal,East,17.486463,78.5987,1,2.8,False,2026-04-01,4.23,942,25,0.603,0.535,9.1,4.41,4.5,264,53,0.0361,0.338,8.93,0.06,-0.2188,1.0247,0.8731,1.1123,0.005821,44.1,2026,4,2,Apr 2026
BIZ_046,Ivory Crumb,Restaurant & Cafe,Alwal,East,17.486463,78.5987,1,2.8,False,2026-05-01,4.22,963,21,0.565,0.617,4.9,3.91,4.07,225,56,0.0289,0.505,7.5,-0.01,-0.16,1.0256,0.7488,1.0354,0.004992,37.5,2026,5,2,May 2026
BIZ_046,Ivory Crumb,Restaurant & Cafe,Alwal,East,17.486463,78.5987,1,2.9,False,2026-06-01,3.98,997,34,0.591,0.639,4.2,3.16,4.29,281,57,0.0363,0.411,11.72,-0.24,0.619,0.9694,1.2961,1.0792,0.00864,37.8,2026,6,2,Jun 2026
BIZ_047,Grand Roast Hub,Cafe,Miyapur,West,17.435996,78.38327,3,5.6,False,2025-01-01,3.79,5175,93,0.107,0.562,4.6,3.56,3.38,569,136,0.0269,0.52,16.61,0.0,0.0,0.9315,2.6709,0.2009,0.017806,30.2,2025,1,1,Jan 2025
BIZ_047,Grand Roast Hub,Cafe,Miyapur,West,17.435996,78.38327,3,5.7,False,2025-02-01,3.7,5249,74,0.298,0.69,3.3,3.1,3.65,602,105,0.0537,0.42,12.98,-0.09,-0.2043,0.9059,2.2361,0.5637,0.014907,27.3,2025,2,1,Feb 2025
BIZ_047,Grand Roast Hub,Cafe,Miyapur,West,17.435996,78.38327,3,5.8,False,2025-03-01,3.78,5311,62,0.299,0.437,6.4,3.51,3.73,501,94,0.0205,0.438,10.69,0.08,-0.1622,0.9212,1.8849,0.5718,0.012566,27.6,2025,3,1,Mar 2025
BIZ_047,Grand Roast Hub,Cafe,Miyapur,West,17.435996,78.38327,3,5.8,False,2025-04-01,3.85,5400,89,0.192,0.604,6.0,3.52,3.62,453,107,0.0202,0.449,15.34,0.07,0.4355,0.9332,2.7063,0.362,0.018042,27.4,2025,4,2,Apr 2025
BIZ_047,Grand Roast Hub,Cafe,Miyapur,West,17.435996,78.38327,3,5.9,False,2025-05-01,3.67,5500,100,0.304,0.628,5.8,2.77,3.74,437,96,0.0603,0.442,16.95,-0.18,0.1236,0.8908,3.4957,0.5777,0.023305,30.6,2025,5,2,May 2025
BIZ_047,Grand Roast Hub,Cafe,Miyapur,West,17.435996,78.38327,3,6.0,False,2025-06-01,3.78,5563,63,0.238,0.469,4.1,3.28,3.23,324,76,0.0209,0.457,10.5,0.11,-0.37,0.9245,2.2543,0.4482,0.015029,25.3,2025,6,2,Jun 2025
BIZ_047,Grand Roast Hub,Cafe,Miyapur,West,17.435996,78.38327,3,6.1,False,2025-07-01,3.89,5673,110,0.165,0.501,10.6,3.82,3.73,373,112,0.0407,0.448,18.03,0.11,0.746,0.9563,4.543,0.3084,0.030286,35.0,2025,7,3,Jul 2025
BIZ_047,Grand Roast Hub,Cafe,Miyapur,West,17.435996,78.38327,3,6.2,False,2025-08-01,3.61,5739,66,0.259,0.513,8.1,3.44,3.28,353,104,0.0518,0.391,10.65,-0.28,-0.4,0.8939,2.6685,0.4804,0.01779,30.0,2025,8,3,Aug 2025
BIZ_047,Grand Roast Hub,Cafe,Miyapur,West,17.435996,78.38327,3,6.3,False,2025-09-01,3.65,5807,68,0.241,0.69,9.1,3.7,3.48,345,133,0.0597,0.445,10.79,0.04,0.0303,0.9066,2.3346,0.4512,0.015564,30.5,2025,9,3,Sep 2025
BIZ_047,Grand Roast Hub,Cafe,Miyapur,West,17.435996,78.38327,3,6.3,False,2025-10-01,3.59,5885,78,0.258,0.58,8.7,3.15,3.25,644,89,0.0252,0.373,12.38,-0.06,0.1471,0.8916,2.6816,0.483,0.017878,24.9,2025,10,4,Oct 2025
BIZ_047,Grand Roast Hub,Cafe,Miyapur,West,17.435996,78.38327,3,6.4,False,2025-11-01,3.67,5942,57,0.177,0.512,4.6,3.04,3.42,412,82,0.0498,0.48,8.91,0.08,-0.2692,0.9111,1.8289,0.3253,0.012193,26.7,2025,11,4,Nov 2025
BIZ_047,Grand Roast Hub,Cafe,Miyapur,West,17.435996,78.38327,3,6.5,False,2025-12-01,3.83,6045,103,0.192,0.542,2.5,3.59,3.42,592,177,0.028,0.464,15.85,0.16,0.807,0.9468,3.1531,0.3545,0.02102,32.0,2025,12,4,Dec 2025
BIZ_047,Grand Roast Hub,Cafe,Miyapur,West,17.435996,78.38327,3,6.6,False,2026-01-01,3.75,6145,100,0.114,0.434,6.8,4.08,3.69,594,77,0.024,0.368,15.15,-0.08,-0.0291,0.9187,3.0631,0.2123,0.020421,28.5,2026,1,1,Jan 2026
BIZ_047,Grand Roast Hub,Cafe,Miyapur,West,17.435996,78.38327,3,6.7,False,2026-02-01,3.92,6212,67,0.182,0.561,4.0,3.76,3.48,617,127,0.0261,0.374,10.0,0.17,-0.33,0.9567,2.0427,0.3407,0.013618,30.7,2026,2,1,Feb 2026
BIZ_047,Grand Roast Hub,Cafe,Miyapur,West,17.435996,78.38327,3,6.8,False,2026-03-01,3.74,6295,83,0.104,0.634,14.7,3.45,3.38,490,84,0.0242,0.527,12.21,-0.18,0.2388,0.9098,2.5035,0.1869,0.01669,26.9,2026,3,1,Mar 2026
