business_id,business_name,category,location,cluster,latitude,longitude,price_level,business_age_years,is_our_business,date,rating,review_count,monthly_reviews,sentiment_score,response_rate,response_time_hours,service_score,value_score,website_visits,social_engagement,engagement_rate,repeat_customer_rate
BIZ_028,Cozy Roast,Cafe,Sultan Bazaar,Old City,17.355776,78.461417,3,6.4,False,2025-01-01,0.0,536,6,0.27,0.584,4.0,3.22,3.59,335.0,36.0,0.0268,0.462
BIZ_028,Cozy Roast,Cafe,Sultan Bazaar,Old City,17.355776,78.461417,3,6.5,False,2025-02-01,3.4,542,6,0.086,0.307,9.1,3.12,3.45,227.0,47.0,0.0295,0.48
BIZ_028,Cozy Roast,Cafe,Sultan Bazaar,Old City,17.355776,78.461417,3,6.6,False,2025-03-01,3.4,550,8,-0.011,0.598,4.6,3.65,2.92,240.0,48.0,0.0212,0.38
BIZ_028,Cozy Roast,Cafe,Sultan Bazaar,Old City,17.355776,78.461417,3,6.7,False,2025-04-01,3.46,557,7,0.07,0.536,4.7,3.3,2.67,158.0,59.0,,0.453
BIZ_028,Cozy Roast,Cafe,Sultan Bazaar,Old City,17.355776,78.461417,3,6.7,False,2025-05-01,3.53,562,5,0.183,0.326,10.9,3.4,3.08,159.0,48.0,0.032,0.443
BIZ_028,Cozy Roast,Cafe,Sultan Bazaar,Old City,17.355776,78.461417,3,6.8,False,2025-06-01,3.58,568,6,0.05,0.628,6.6,3.08,3.48,267.0,61.0,0.0205,0.335
BIZ_028,Cozy Roast,Cafe,Sultan Bazaar,Old City,17.355776,78.461417,3,6.9,False,2025-07-01,3.38,571,3,0.175,0.612,5.3,2.8,3.63,191.0,51.0,0.0993,0.486
BIZ_028,Cozy Roast,Cafe,Sultan Bazaar,Old City,17.355776,78.461417,3,7.0,False,2025-08-01,3.47,574,3,0.237,0.687,6.8,3.04,3.19,224.0,32.0,0.0347,0.426
BIZ_028,Cozy Roast,Cafe,Sultan Bazaar,Old City,17.355776,78.461417,3,7.1,False,2025-09-01,3.55,576,2,0.009,,2.0,3.29,3.64,256.0,46.0,,0.451
BIZ_028,Cozy Roast,Cafe,Sultan Bazaar,Old City,17.355776,78.461417,3,7.2,False,2025-10-01,3.44,586,10,0.223,0.463,9.2,2.96,3.42,,34.0,0.0308,0.26
BIZ_028,Cozy Roast,Cafe,Sultan Bazaar,Old City,17.355776,78.461417,3,7.2,False,2025-11-01,3.51,590,4,0.248,0.606,4.0,3.5,3.42,213.0,53.0,0.0438,0.408
BIZ_028,Cozy Roast,Cafe,Sultan Bazaar,Old City,17.355776,78.461417,3,7.3,False,2025-12-01,3.32,597,7,0.211,0.601,10.0,3.03,3.46,272.0,78.0,0.0766,0.273
BIZ_028,Cozy Roast,Cafe,Sultan Bazaar,Old City,17.355776,78.461417,3,7.4,False,2026-01-01,3.37,606,9,0.163,0.403,7.4,3.32,3.16,323.0,66.0,0.0207,0.53
BIZ_028,Cozy Roast,Cafe,Sultan Bazaar,Old City,17.355776,78.461417,3,7.5,False,2026-02-01,3.45,614,8,0.214,0.471,3.6,3.32,2.8,268.0,60.0,,0.475
BIZ_028,Cozy Roast,Cafe,Sultan Bazaar,Old City,17.355776,78.461417,3,7.6,False,2026-03-01,3.28,620,6,0.245,0.584,9.6,2.47,2.77,294.0,77.0,0.0298,0.397
BIZ_028,Cozy Roast,Cafe,Sultan Bazaar,Old City,17.355776,78.461417,3,7.7,False,2026-04-01,3.46,623,3,0.261,0.403,6.9,3.54,3.37,247.0,24.0,0.0942,0.471
BIZ_028,Cozy Roast,Cafe,Sultan Bazaar,Old City,17.355776,78.461417,3,7.7,False,2026-05-01,3.37,629,6,0.058,0.624,6.7,3.39,3.58,287.0,43.0,0.0829,0.461
BIZ_028,Cozy Roast,Cafe,Sultan Bazaar,Old City,17.355776,78.461417,3,7.8,False,2026-06-01,3.49,637,8,0.311,0.388,6.1,2.58,3.34,235.0,42.0,0.0286,0.368
BIZ_029,Sip Station,Cafe,Ameerpet,Central,17.452143,78.454198,4,6.2,False,2025-01-01,4.61,148,6,0.685,0.449,4.3,4.2,4.12,273.0,52.0,0.0377,0.459
BIZ_029,Sip Station,Cafe,Ameerpet,Central,17.452143,78.454198,4,6.3,False,2025-02-01,4.6,152,4,,0.446,4.5,4.11,4.65,310.0,42.0,0.0367,0.512
BIZ_029,Sip Station,Cafe,Ameerpet,Central,17.452143,78.454198,4,6.4,False,2025-03-01,4.7,157,5,0.731,0.596,4.8,4.62,4.07,292.0,51.0,0.028,0.521
BIZ_029,Sip Station,Cafe,Ameerpet,Central,17.452143,78.454198,4,6.5,False,2025-04-01,4.57,163,6,,0.459,3.9,4.0,4.12,269.0,60.0,0.0218,0.545
BIZ_029,Sip Station,Cafe,Ameerpet,Central,17.452143,78.454198,4,6.5,False,2025-05-01,4.72,167,4,0.789,0.547,6.3,4.44,4.36,152.0,47.0,0.024,0.463
BIZ_029,Sip Station,Cafe,Ameerpet,Central,17.452143,78.454198,4,6.6,False,2025-06-01,4.61,172,5,0.797,0.533,5.9,4.26,3.98,129.0,33.0,0.0266,0.518
BIZ_029,Sip Station,Cafe,Ameerpet,Central,17.452143,78.454198,4,6.7,False,2025-07-01,4.58,174,2,0.759,0.662,7.2,4.04,4.47,208.0,54.0,0.0574,0.368
BIZ_029,Sip Station,Cafe,Ameerpet,Central,17.452143,78.454198,4,6.8,False,2025-08-01,4.42,177,3,0.718,0.49,5.9,4.66,3.95,271.0,64.0,0.0681,0.481
BIZ_029,Sip Station,Cafe,Ameerpet,Central,17.452143,78.454198,4,6.9,False,2025-09-01,4.49,181,4,0.933,0.448,5.1,4.27,4.34,242.0,61.0,0.0424,0.507
BIZ_029,Sip Station,Cafe,Ameerpet,Central,17.452143,78.454198,4,7.0,False,2025-10-01,4.59,186,5,0.622,0.481,10.8,4.15,4.14,197.0,76.0,0.0304,0.456
BIZ_029,Sip Station,Cafe,Ameerpet,Central,17.452143,78.454198,4,7.0,False,2025-11-01,4.53,193,7,0.865,0.493,7.0,4.41,4.31,266.0,69.0,,0.393
BIZ_029,Sip Station,Cafe,Ameerpet,Central,17.452143,78.454198,4,7.1,False,2025-12-01,0.0,196,3,0.712,0.431,4.0,4.01,4.22,257.0,53.0,,0.5
BIZ_029,Sip Station,Cafe,Ameerpet,Central,17.452143,78.454198,4,7.2,False,2026-01-01,4.57,201,5,0.716,0.638,4.5,4.4,4.57,332.0,64.0,0.0202,0.52
BIZ_029,Sip Station,Cafe,Ameerpet,Central,17.452143,78.454198,4,7.3,False,2026-02-01,4.56,207,6,0.975,0.319,9.3,5.0,4.23,365.0,47.0,0.0595,0.471
BIZ_029,Sip Station,Cafe,Ameerpet,Central,17.452143,78.454198,4,7.4,False,2026-03-01,4.49,214,7,0.781,0.604,2.6,4.23,4.34,256.0,48.0,0.0801,0.539
BIZ_029,Sip Station,Cafe,Ameerpet,Central,17.452143,78.454198,4,7.5,False,2026-04-01,4.59,219,5,0.831,0.599,4.0,4.68,3.91,195.0,60.0,0.0207,0.398
BIZ_029,Sip Station,Cafe,Ameerpet,Central,17.452143,78.454198,4,7.5,False,2026-05-01,4.53,224,5,0.901,0.756,2.5,4.68,4.22,,38.0,0.0262,0.361
BIZ_029,Sip Station,Cafe,Ameerpet,Central,17.452143,78.454198,4,7.6,False,2026-06-01,4.69,227,3,0.852,0.44,8.9,4.38,3.97,239.0,21.0,0.0293,0.564
BIZ_030,Cedar Drip Co,Cafe,Mehdipatnam,South,17.405353,78.462341,3,4.2,False,2025-01-01,3.76,3860,75,0.1,0.819,3.4,4.09,3.69,384.0,69.0,0.0533,0.359
BIZ_030,Cedar Drip Co,Cafe,Mehdipatnam,South,17.405353,78.462341,3,4.3,False,2025-02-01,3.7,3940,80,0.07,0.565,3.6,3.16,3.53,446.0,57.0,0.0282,0.348
BIZ_030,Cedar Drip Co,Cafe,Mehdipatnam,South,17.405353,78.462341,3,4.4,False,2025-03-01,3.78,4018,78,0.092,0.491,3.0,3.21,3.79,398.0,72.0,0.0386,0.439
BIZ_030,Cedar Drip Co,Cafe,Mehdipatnam,South,17.405353,78.462341,3,4.5,False,2025-04-01,3.76,4150,132,0.019,0.409,4.5,3.57,3.13,371.0,111.0,0.0214,0.477
BIZ_030,Cedar Drip Co,Cafe,Mehdipatnam,South,17.405353,78.462341,3,4.5,False,2025-05-01,3.77,4241,91,-0.004,0.616,4.4,3.59,3.87,394.0,76.0,0.0337,0.489
BIZ_030,Cedar Drip Co,Cafe,Mehdipatnam,South,17.405353,78.462341,3,4.6,False,2025-06-01,3.63,4294,53,-0.013,0.562,7.3,3.03,3.32,222.0,44.0,0.0239,0.391
BIZ_030,Cedar Drip Co,Cafe,Mehdipatnam,South,17.405353,78.462341,3,4.7,False,2025-07-01,3.74,4308,14,0.019,0.516,6.2,4.05,3.93,195.0,20.0,0.0211,0.485
BIZ_030,Cedar Drip Co,Cafe,Mehdipatnam,South,17.405353,78.462341,3,4.8,False,2025-08-01,3.93,4345,37,0.123,0.45,4.7,3.51,3.45,318.0,31.0,0.0204,0.448
BIZ_030,Cedar Drip Co,Cafe,Mehdipatnam,South,17.405353,78.462341,3,4.9,False,2025-09-01,3.79,4427,82,0.131,0.494,3.6,3.43,3.41,371.0,31.0,0.0306,0.4
BIZ_030,Cedar Drip Co,Cafe,Mehdipatnam,South,17.405353,78.462341,3,5.0,False,2025-10-01,3.71,4526,99,-0.022,0.412,23.6,4.04,3.5,388.0,59.0,0.0652,0.409
BIZ_030,Cedar Drip Co,Cafe,Mehdipatnam,South,17.405353,78.462341,3,5.0,False,2025-11-01,3.76,4583,57,,0.413,6.6,4.04,,387.0,41.0,0.1166,0.478
BIZ_030,Cedar Drip Co,Cafe,Mehdipatnam,South,17.405353,78.462341,3,5.1,False,2025-12-01,3.68,4700,117,0.038,0.478,3.1,3.35,3.72,513.0,104.0,0.0376,0.484
BIZ_030,Cedar Drip Co,Cafe,Mehdipatnam,South,17.405353,78.462341,3,5.2,False,2026-01-01,3.51,4771,71,0.052,0.622,2.5,3.01,2.91,364.0,57.0,0.0306,0.439
BIZ_030,Cedar Drip Co,Cafe,Mehdipatnam,South,17.405353,78.462341,3,5.3,False,2026-02-01,3.83,4915,144,0.076,0.633,5.3,3.78,3.55,,95.0,0.0316,0.41
BIZ_030,Cedar Drip Co,Cafe,Mehdipatnam,South,17.405353,78.462341,3,5.4,False,2026-03-01,3.7,4991,76,0.222,0.492,4.8,3.54,3.33,405.0,132.0,0.054,0.45
BIZ_030,Cedar Drip Co,Cafe,Mehdipatnam,South,17.405353,78.462341,3,5.5,False,2026-04-01,3.79,5101,110,-0.093,0.389,13.1,3.51,3.42,277.0,61.0,0.0376,0.409
BIZ_030,Cedar Drip Co,Cafe,Mehdipatnam,South,17.405353,78.462341,3,5.5,False,2026-05-01,3.7,5192,91,0.014,0.632,7.5,3.18,3.78,321.0,57.0,0.0557,0.434
BIZ_030,Cedar Drip Co,Cafe,Mehdipatnam,South,17.405353,78.462341,3,5.6,False,2026-06-01,3.71,5275,83,-0.085,0.592,4.5,,3.71,440.0,94.0,0.0403,0.478
BIZ_031,Urban Drip Place,Cafe,Somajiguda,Central,17.435477,78.429506,3,6.2,False,2025-01-01,4.38,1893,45,0.665,0.51,10.6,4.47,4.82,292.0,51.0,0.0552,0.483
BIZ_031,Urban Drip Place,Cafe,Somajiguda,Central,17.435477,78.429506,3,6.3,False,2025-02-01,4.29,1912,19,0.914,0.395,5.2,4.24,3.84,362.0,74.0,0.0218,0.455
BIZ_031,Urban Drip Place,Cafe,Somajiguda,Central,17.435477,78.429506,3,6.4,False,2025-03-01,4.47,1935,23,0.738,0.631,4.1,4.21,4.38,286.0,60.0,0.0734,0.491
BIZ_031,Urban Drip Place,Cafe,Somajiguda,Central,17.435477,78.429506,3,6.5,False,2025-04-01,4.29,1965,30,0.853,0.532,5.2,3.71,3.8,298.0,55.0,0.0388,0.445
BIZ_031,Urban Drip Place,Cafe,Somajiguda,Central,17.435477,78.429506,3,6.5,False,2025-05-01,4.47,1967,2,0.989,0.534,4.8,4.56,4.7,255.0,70.0,0.0214,0.479
BIZ_031,Urban Drip Place,Cafe,Somajiguda,Central,17.435477,78.429506,3,6.6,False,2025-06-01,4.32,1985,18,0.89,0.692,1.5,4.49,3.89,148.0,61.0,0.0481,0.532
BIZ_031,Urban Drip Place,Cafe,Somajiguda,Central,17.435477,78.429506,3,6.7,False,2025-07-01,4.49,2004,19,,0.438,13.3,3.84,4.42,182.0,25.0,0.0329,0.474
BIZ_031,Urban Drip Place,Cafe,Somajiguda,Central,17.435477,78.429506,3,6.8,False,2025-08-01,4.21,2026,22,0.984,0.483,13.6,3.57,4.31,251.0,17.0,0.0338,0.384
BIZ_031,Urban Drip Place,Cafe,Somajiguda,Central,17.435477,78.429506,3,6.9,False,2025-09-01,4.4,2043,17,0.902,0.405,10.3,4.18,4.47,240.0,17.0,0.0296,0.419
BIZ_031,Urban Drip Place,Cafe,Somajiguda,Central,17.435477,78.429506,3,7.0,False,2025-10-01,4.36,2077,34,0.848,0.637,3.8,4.68,4.07,207.0,60.0,0.0231,0.453
BIZ_031,Urban Drip Place,Cafe,Somajiguda,Central,17.435477,78.429506,3,7.0,False,2025-11-01,4.22,2103,26,0.898,0.589,5.3,4.42,4.04,240.0,54.0,0.0276,0.497
BIZ_031,Urban Drip Place,Cafe,Somajiguda,Central,17.435477,78.429506,3,7.1,False,2025-12-01,4.39,2128,25,0.975,0.466,4.5,4.03,4.53,121.0,62.0,0.0258,0.442
BIZ_031,Urban Drip Place,Cafe,Somajiguda,Central,17.435477,78.429506,3,7.2,False,2026-01-01,4.41,2153,25,1.0,0.302,9.0,4.46,4.38,326.0,71.0,0.0246,0.448
BIZ_031,Urban Drip Place,Cafe,Somajiguda,Central,17.435477,78.429506,3,7.3,False,2026-02-01,4.27,2189,36,0.88,0.446,5.1,4.15,4.06,309.0,36.0,0.0313,0.466
BIZ_031,Urban Drip Place,Cafe,Somajiguda,Central,17.435477,78.429506,3,7.4,False,2026-03-01,4.4,2216,27,,0.492,8.2,4.56,3.73,236.0,69.0,0.0452,0.447
BIZ_031,Urban Drip Place,Cafe,Somajiguda,Central,17.435477,78.429506,3,7.5,False,2026-04-01,4.42,2243,27,0.923,0.604,3.1,4.23,4.39,146.0,81.0,0.0279,0.589
BIZ_031,Urban Drip Place,Cafe,Somajiguda,Central,17.435477,78.429506,3,7.5,False,2026-05-01,4.43,2281,38,0.922,0.508,8.8,4.2,4.35,309.0,57.0,0.0802,0.508
BIZ_031,Urban Drip Place,Cafe,Somajiguda,Central,17.435477,78.429506,3,7.6,False,2026-06-01,4.39,2289,8,0.973,0.559,11.1,3.81,4.48,335.0,37.0,0.0304,0.554
BIZ_032,Royal Toast Station,Cafe,Kondapur,West,17.430647,78.383917,4,1.6,False,2025-01-01,3.5,400,33,0.488,0.396,6.7,2.91,3.09,369.0,73.0,0.0303,0.444
BIZ_032,Royal Toast Station,Cafe,Kondapur,West,17.430647,78.383917,4,1.7,False,2025-02-01,3.71,417,17,0.426,0.482,6.8,3.23,3.06,316.0,49.0,0.0206,0.422
BIZ_032,Royal Toast Station,Cafe,Kondapur,West,17.430647,78.383917,4,1.8,False,2025-03-01,3.65,433,16,0.267,0.537,10.8,3.44,3.23,222.0,50.0,0.0425,0.484
BIZ_032,Royal Toast Station,Cafe,Kondapur,West,17.430647,78.383917,4,1.9,False,2025-04-01,3.76,456,23,0.468,0.5,8.0,3.38,3.97,349.0,50.0,0.0514,0.473
BIZ_032,Royal Toast Station,Cafe,Kondapur,West,17.430647,78.383917,4,1.9,False,2025-05-01,3.69,471,15,0.317,0.551,,3.75,3.89,255.0,42.0,0.0724,0.477
BIZ_032,Royal Toast Station,Cafe,Kondapur,West,17.430647,78.383917,4,2.0,False,2025-06-01,3.64,495,24,0.265,0.403,6.4,3.41,3.43,178.0,64.0,0.0204,0.431
BIZ_032,Royal Toast Station,Cafe,Kondapur,West,17.430647,78.383917,4,2.1,False,2025-07-01,3.56,505,10,0.421,0.617,8.3,3.34,3.63,211.0,55.0,0.032,0.4
BIZ_032,Royal Toast Station,Cafe,Kondapur,West,17.430647,78.383917,4,2.2,False,2025-08-01,3.53,522,17,0.287,0.426,3.8,3.11,3.41,184.0,,0.0498,0.425
BIZ_032,Royal Toast Station,Cafe,Kondapur,West,17.430647,78.383917,4,2.3,False,2025-09-01,3.5,551,29,0.326,0.623,6.1,3.29,3.08,194.0,39.0,0.0268,0.443
BIZ_032,Royal Toast Station,Cafe,Kondapur,West,17.430647,78.383917,4,2.4,False,2025-10-01,3.43,563,12,0.443,0.415,12.2,3.33,2.57,281.0,48.0,0.0456,0.467
BIZ_032,Royal Toast Station,Cafe,Kondapur,West,17.430647,78.383917,4,2.4,False,2025-11-01,3.71,581,18,0.417,0.515,2.6,4.04,3.88,299.0,55.0,0.0665,0.444
BIZ_032,Royal Toast Station,Cafe,Kondapur,West,17.430647,78.383917,4,2.5,False,2025-12-01,3.63,602,21,0.18,0.51,10.4,3.25,3.34,325.0,42.0,,0.367
BIZ_032,Royal Toast Station,Cafe,Kondapur,West,17.430647,78.383917,4,2.6,False,2026-01-01,3.57,631,29,0.243,0.594,1.8,3.8,2.85,243.0,67.0,0.0632,0.372
BIZ_032,Royal Toast Station,Cafe,Kondapur,West,17.430647,78.383917,4,2.7,False,2026-02-01,3.81,648,17,0.372,0.614,3.7,,3.61,368.0,49.0,0.0298,0.46
BIZ_032,Royal Toast Station,Cafe,Kondapur,West,17.430647,78.383917,4,2.8,False,2026-03-01,3.58,679,31,0.283,0.629,5.1,3.49,3.4,311.0,48.0,0.0245,0.416
BIZ_032,Royal Toast Station,Cafe,Kondapur,West,17.430647,78.383917,4,2.9,False,2026-04-01,3.71,700,21,0.384,0.636,4.9,3.12,,,22.0,0.0352,0.46
BIZ_032,Royal Toast Station,Cafe,Kondapur,West,17.430647,78.383917,4,2.9,False,2026-05-01,3.73,725,25,0.35,0.59,3.0,,,264.0,20.0,0.0294,0.484
BIZ_032,Royal Toast Station,Cafe,Kondapur,West,17.430647,78.383917,4,3.0,False,2026-06-01,3.67,740,15,0.349,0.737,1.7,3.7,3.04,216.0,39.0,0.0334,0.457
BIZ_033,Pearl Crust Place,Coffee Shop,Hitech City,West,17.454823,78.38126,3,10.6,False,2025-01-01,3.33,390,3,0.021,0.43,6.5,3.48,3.33,283.0,42.0,0.0215,0.343
BIZ_033,Pearl Crust Place,Coffee Shop,Hitech City,West,17.454823,78.38126,3,10.7,False,2025-02-01,3.44,398,8,0.229,0.562,7.8,,3.62,321.0,49.0,0.0313,0.439
BIZ_033,Pearl Crust Place,Coffee Shop,Hitech City,West,17.454823,78.38126,3,10.8,False,2025-03-01,3.44,404,6,-0.071,0.451,3.7,3.56,3.01,227.0,61.0,0.0222,0.388
BIZ_033,Pearl Crust Place,Coffee Shop,Hitech City,West,17.454823,78.38126,3,10.8,False,2025-04-01,3.31,408,4,-0.003,0.435,3.6,3.74,2.9,233.0,44.0,0.0592,0.384
BIZ_033,Pearl Crust Place,Coffee Shop,Hitech City,West,17.454823,78.38126,3,10.9,False,2025-05-01,3.3,413,5,0.064,0.682,2.5,3.51,3.08,232.0,59.0,0.0289,0.514
BIZ_033,Pearl Crust Place,Coffee Shop,Hitech City,West,17.454823,78.38126,3,11.0,False,2025-06-01,3.36,417,4,0.018,0.497,4.9,3.06,3.01,278.0,50.0,0.0659,0.42
BIZ_033,Pearl Crust Place,Coffee Shop,Hitech City,West,17.454823,78.38126,3,11.1,False,2025-07-01,3.18,421,4,-0.038,0.602,2.9,2.86,2.18,240.0,41.0,0.0248,0.505
BIZ_033,Pearl Crust Place,Coffee Shop,Hitech City,West,17.454823,78.38126,3,11.2,False,2025-08-01,3.35,426,5,-0.003,0.486,1.9,3.21,2.96,177.0,36.0,0.0357,0.378
BIZ_033,Pearl Crust Place,Coffee Shop,Hitech City,West,17.454823,78.38126,3,11.3,False,2025-09-01,3.33,432,6,0.104,0.54,2.7,3.2,3.57,150.0,31.0,0.0389,0.427
BIZ_033,Pearl Crust Place,Coffee Shop,Hitech City,West,17.454823,78.38126,3,11.3,False,2025-10-01,3.35,436,4,,0.655,3.7,2.71,2.64,313.0,59.0,0.0207,0.356
BIZ_033,Pearl Crust Place,Coffee Shop,Hitech City,West,17.454823,78.38126,3,11.4,False,2025-11-01,3.35,439,3,-0.124,0.348,6.0,3.14,3.02,338.0,73.0,0.0551,0.419
BIZ_033,Pearl Crust Place,Coffee Shop,Hitech City,West,17.454823,78.38126,3,11.5,False,2025-12-01,3.26,445,6,0.112,0.587,13.2,2.6,2.77,325.0,60.0,0.0337,0.401
BIZ_033,Pearl Crust Place,Coffee Shop,Hitech City,West,17.454823,78.38126,3,11.6,False,2026-01-01,3.46,450,5,-0.068,0.678,2.8,3.04,3.03,230.0,59.0,0.0229,0.401
BIZ_033,Pearl Crust Place,Coffee Shop,Hitech City,West,17.454823,78.38126,3,11.7,False,2026-02-01,3.29,457,7,-0.075,0.444,6.3,2.9,3.46,245.0,35.0,0.0338,0.358
BIZ_033,Pearl Crust Place,Coffee Shop,Hitech City,West,17.454823,78.38126,3,11.8,False,2026-03-01,3.35,461,4,-0.036,,7.5,3.18,3.05,300.0,62.0,0.0336,0.452
BIZ_033,Pearl Crust Place,Coffee Shop,Hitech City,West,17.454823,78.38126,3,11.8,False,2026-04-01,3.35,464,3,0.031,0.593,5.5,2.89,3.3,212.0,48.0,0.0299,0.385
BIZ_033,Pearl Crust Place,Coffee Shop,Hitech City,West,17.454823,78.38126,3,11.9,False,2026-05-01,3.52,470,6,-0.172,0.445,5.2,3.13,3.4,169.0,,0.0244,0.4
BIZ_033,Pearl Crust Place,Coffee Shop,Hitech City,West,17.454823,78.38126,3,12.0,False,2026-06-01,3.38,474,4,-0.335,0.472,4.9,3.63,2.91,225.0,65.0,0.0378,0.386
BIZ_034,Fresh Grind Kitchen,Cafe,Ameerpet,Central,17.42684,78.446255,4,2.8,False,2025-01-01,4.2,739,28,0.577,0.567,2.9,4.07,,244.0,44.0,0.0208,0.52
BIZ_034,Fresh Grind Kitchen,Cafe,Ameerpet,Central,17.42684,78.446255,4,2.9,False,2025-02-01,4.28,769,30,0.624,0.699,3.5,3.75,3.78,354.0,29.0,0.0792,0.467
BIZ_034,Fresh Grind Kitchen,Cafe,Ameerpet,Central,17.42684,78.446255,4,3.0,False,2025-03-01,4.3,792,23,0.4,0.536,10.4,3.57,3.8,225.0,31.0,0.0561,0.463
BIZ_034,Fresh Grind Kitchen,Cafe,Ameerpet,Central,17.42684,78.446255,4,3.0,False,2025-04-01,4.4,820,28,0.537,0.666,1.5,4.43,3.79,318.0,52.0,0.0503,0.501
BIZ_034,Fresh Grind Kitchen,Cafe,Ameerpet,Central,17.42684,78.446255,4,3.1,False,2025-05-01,4.28,835,15,0.652,0.309,5.4,3.68,3.94,210.0,55.0,0.0251,0.455
BIZ_034,Fresh Grind Kitchen,Cafe,Ameerpet,Central,17.42684,78.446255,4,3.2,False,2025-06-01,4.05,848,13,0.491,0.567,3.5,3.78,4.03,267.0,57.0,0.023,0.438
BIZ_034,Fresh Grind Kitchen,Cafe,Ameerpet,Central,17.42684,78.446255,4,3.3,False,2025-07-01,4.27,864,16,0.691,0.584,7.6,4.55,4.09,155.0,55.0,0.0433,0.433
BIZ_034,Fresh Grind Kitchen,Cafe,Ameerpet,Central,17.42684,78.446255,4,3.4,False,2025-08-01,4.36,877,13,0.533,0.672,4.3,3.94,3.74,234.0,23.0,0.0719,0.495
BIZ_034,Fresh Grind Kitchen,Cafe,Ameerpet,Central,17.42684,78.446255,4,3.5,False,2025-09-01,4.16,900,23,0.503,0.412,5.1,4.37,3.67,341.0,15.0,0.1266,0.548
BIZ_034,Fresh Grind Kitchen,Cafe,Ameerpet,Central,17.42684,78.446255,4,3.5,False,2025-10-01,4.14,912,12,0.424,0.551,5.8,4.4,3.8,229.0,50.0,0.0258,0.449
BIZ_034,Fresh Grind Kitchen,Cafe,Ameerpet,Central,17.42684,78.446255,4,3.6,False,2025-11-01,4.26,935,23,0.413,0.589,5.4,3.74,4.31,251.0,49.0,0.0425,0.537
BIZ_034,Fresh Grind Kitchen,Cafe,Ameerpet,Central,17.42684,78.446255,4,3.7,False,2025-12-01,4.3,963,28,0.661,0.516,6.6,4.34,3.72,285.0,58.0,0.0381,0.358
BIZ_034,Fresh Grind Kitchen,Cafe,Ameerpet,Central,17.42684,78.446255,4,3.8,False,2026-01-01,4.25,995,32,0.436,0.595,8.8,4.04,3.49,281.0,79.0,0.0354,0.501
BIZ_034,Fresh Grind Kitchen,Cafe,Ameerpet,Central,17.42684,78.446255,4,3.9,False,2026-02-01,4.42,1024,29,0.53,0.485,7.3,4.46,4.17,334.0,41.0,0.0225,0.521
BIZ_034,Fresh Grind Kitchen,Cafe,Ameerpet,Central,17.42684,78.446255,4,4.0,False,2026-03-01,4.32,1054,30,0.404,0.736,4.2,4.44,3.97,227.0,53.0,0.0364,0.42
BIZ_034,Fresh Grind Kitchen,Cafe,Ameerpet,Central,17.42684,78.446255,4,4.0,False,2026-04-01,4.31,1075,21,0.639,0.38,5.9,4.15,3.45,208.0,39.0,0.0383,0.537
BIZ_034,Fresh Grind Kitchen,Cafe,Ameerpet,Central,17.42684,78.446255,4,4.1,False,2026-05-01,4.27,1081,6,0.661,0.317,12.3,4.29,3.95,205.0,53.0,0.027,0.444
BIZ_034,Fresh Grind Kitchen,Cafe,Ameerpet,Central,17.42684,78.446255,4,4.2,False,2026-06-01,4.33,1103,22,0.608,0.465,7.0,4.42,4.23,214.0,40.0,0.0232,0.507
BIZ_035,Fresh Toast,Restaurant & Cafe,Tolichowki,South,17.391543,78.421064,3,1.0,False,2025-01-01,3.76,228,11,0.261,0.533,9.0,3.75,4.13,281.0,44.0,0.15,0.396
BIZ_035,Fresh Toast,Restaurant & Cafe,Tolichowki,South,17.391543,78.421064,3,1.1,False,2025-02-01,3.58,259,31,0.283,0.541,7.1,3.08,3.17,222.0,43.0,0.0343,0.458
BIZ_035,Fresh Toast,Restaurant & Cafe,Tolichowki,South,17.391543,78.421064,3,1.2,False,2025-03-01,3.4,272,13,0.439,0.436,4.9,3.58,3.0,306.0,71.0,0.0253,0.505
BIZ_035,Fresh Toast,Restaurant & Cafe,Tolichowki,South,17.391543,78.421064,3,1.2,False,2025-04-01,3.78,305,33,0.247,0.787,3.1,3.4,3.66,220.0,55.0,0.0214,0.425
BIZ_035,Fresh Toast,Restaurant & Cafe,Tolichowki,South,17.391543,78.421064,3,1.3,False,2025-05-01,3.57,321,16,0.216,0.363,13.5,2.89,3.59,136.0,55.0,0.0269,0.332
BIZ_035,Fresh Toast,Restaurant & Cafe,Tolichowki,South,17.391543,78.421064,3,1.4,False,2025-06-01,3.56,343,22,0.322,0.371,5.5,2.92,3.08,236.0,25.0,0.0329,0.492
BIZ_035,Fresh Toast,Restaurant & Cafe,Tolichowki,South,17.391543,78.421064,3,1.5,False,2025-07-01,3.64,360,17,0.361,0.536,5.9,3.45,2.91,194.0,38.0,0.026,0.395
BIZ_035,Fresh Toast,Restaurant & Cafe,Tolichowki,South,17.391543,78.421064,3,1.6,False,2025-08-01,3.59,382,22,0.437,0.379,13.1,,3.54,172.0,45.0,0.071,0.41
BIZ_035,Fresh Toast,Restaurant & Cafe,Tolichowki,South,17.391543,78.421064,3,1.7,False,2025-09-01,3.5,407,25,0.376,0.372,9.4,3.57,3.28,265.0,,0.033,0.504
BIZ_035,Fresh Toast,Restaurant & Cafe,Tolichowki,South,17.391543,78.421064,3,1.8,False,2025-10-01,3.51,414,7,0.378,0.361,8.9,3.43,3.07,306.0,62.0,0.034,0.454
